"object_id";"colonne";"valeur"
"151";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13696-INFO-EMP-LINKEDIN-FR-1569406855.html"
"151";"date_ingestion";"2025-10-17 15:14:35"
"152";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13697-INFO-EMP-LINKEDIN-FR-1640599739.html"
"152";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13697-INFO-EMP-LINKEDIN-FR-1640599739.html"
"152";"date_ingestion";"2025-10-17 15:14:35"
"153";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13698-INFO-EMP-LINKEDIN-FR-1596028650.html"
"153";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13698-INFO-EMP-LINKEDIN-FR-1596028650.html"
"153";"date_ingestion";"2025-10-17 15:14:35"
"154";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13699-INFO-EMP-LINKEDIN-FR-1613333804.html"
"154";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13699-INFO-EMP-LINKEDIN-FR-1613333804.html"
"154";"date_ingestion";"2025-10-17 15:14:35"
"155";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13700-INFO-EMP-LINKEDIN-FR-1607890296.html"
"155";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13700-INFO-EMP-LINKEDIN-FR-1607890296.html"
"155";"date_ingestion";"2025-10-17 15:14:35"
"156";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13701-INFO-EMP-LINKEDIN-FR-1562348530.html"
"156";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13701-INFO-EMP-LINKEDIN-FR-1562348530.html"
"156";"date_ingestion";"2025-10-17 15:14:35"
"157";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13702-INFO-EMP-LINKEDIN-FR-1181391775.html"
"157";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13702-INFO-EMP-LINKEDIN-FR-1181391775.html"
"157";"date_ingestion";"2025-10-17 15:14:35"
"158";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13703-INFO-EMP-LINKEDIN-FR-1638949709.html"
"158";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13703-INFO-EMP-LINKEDIN-FR-1638949709.html"
"158";"date_ingestion";"2025-10-17 15:14:35"
"159";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13704-INFO-EMP-LINKEDIN-FR-1646252993.html"
"159";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13704-INFO-EMP-LINKEDIN-FR-1646252993.html"
"159";"date_ingestion";"2025-10-17 15:14:35"
"160";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13705-INFO-EMP-LINKEDIN-FR-1602917662.html"
"160";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13705-INFO-EMP-LINKEDIN-FR-1602917662.html"
"160";"date_ingestion";"2025-10-17 15:14:35"
"161";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13706-INFO-EMP-LINKEDIN-FR-1640475021.html"
"161";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13706-INFO-EMP-LINKEDIN-FR-1640475021.html"
"161";"date_ingestion";"2025-10-17 15:14:35"
"162";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13707-INFO-EMP-LINKEDIN-FR-1451696009.html"
"162";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13707-INFO-EMP-LINKEDIN-FR-1451696009.html"
"162";"date_ingestion";"2025-10-17 15:14:35"
"163";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13708-INFO-EMP-LINKEDIN-FR-1575170312.html"
"163";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13708-INFO-EMP-LINKEDIN-FR-1575170312.html"
"163";"date_ingestion";"2025-10-17 15:14:35"
"164";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13709-INFO-EMP-LINKEDIN-FR-1606951136.html"
"164";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13709-INFO-EMP-LINKEDIN-FR-1606951136.html"
"164";"date_ingestion";"2025-10-17 15:14:35"
"165";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13710-INFO-EMP-LINKEDIN-FR-1640585826.html"
"165";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13710-INFO-EMP-LINKEDIN-FR-1640585826.html"
"165";"date_ingestion";"2025-10-17 15:14:35"
"166";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13711-INFO-EMP-LINKEDIN-FR-1573149650.html"
"166";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13711-INFO-EMP-LINKEDIN-FR-1573149650.html"
"166";"date_ingestion";"2025-10-17 15:14:35"
"167";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13712-INFO-EMP-LINKEDIN-FR-1599910885.html"
"167";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13712-INFO-EMP-LINKEDIN-FR-1599910885.html"
"167";"date_ingestion";"2025-10-17 15:14:35"
"168";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13713-INFO-EMP-LINKEDIN-FR-1622737346.html"
"168";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13713-INFO-EMP-LINKEDIN-FR-1622737346.html"
"168";"date_ingestion";"2025-10-17 15:14:35"
"169";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13714-INFO-EMP-LINKEDIN-FR-1640739685.html"
"169";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13714-INFO-EMP-LINKEDIN-FR-1640739685.html"
"169";"date_ingestion";"2025-10-17 15:14:35"
"170";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13715-INFO-EMP-LINKEDIN-FR-1497554899.html"
"170";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13715-INFO-EMP-LINKEDIN-FR-1497554899.html"
"170";"date_ingestion";"2025-10-17 15:14:35"
"171";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13716-INFO-EMP-LINKEDIN-FR-1590167782.html"
"171";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13716-INFO-EMP-LINKEDIN-FR-1590167782.html"
"171";"date_ingestion";"2025-10-17 15:14:35"
"172";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13717-INFO-EMP-LINKEDIN-FR-1564431808.html"
"172";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13717-INFO-EMP-LINKEDIN-FR-1564431808.html"
"172";"date_ingestion";"2025-10-17 15:14:35"
"173";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13718-INFO-EMP-LINKEDIN-FR-1418691215.html"
"173";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13718-INFO-EMP-LINKEDIN-FR-1418691215.html"
"173";"date_ingestion";"2025-10-17 15:14:35"
"174";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13719-INFO-EMP-LINKEDIN-FR-1599912507.html"
"174";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13719-INFO-EMP-LINKEDIN-FR-1599912507.html"
"174";"date_ingestion";"2025-10-17 15:14:35"
"175";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13720-INFO-EMP-LINKEDIN-FR-1566353655.html"
"175";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13720-INFO-EMP-LINKEDIN-FR-1566353655.html"
"175";"date_ingestion";"2025-10-17 15:14:35"
"176";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13721-INFO-EMP-LINKEDIN-FR-1618418909.html"
"176";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13721-INFO-EMP-LINKEDIN-FR-1618418909.html"
"176";"date_ingestion";"2025-10-17 15:14:35"
"177";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13722-INFO-EMP-LINKEDIN-FR-1582179705.html"
"177";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13722-INFO-EMP-LINKEDIN-FR-1582179705.html"
"177";"date_ingestion";"2025-10-17 15:14:35"
"178";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13723-INFO-EMP-LINKEDIN-FR-1486245080.html"
"178";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13723-INFO-EMP-LINKEDIN-FR-1486245080.html"
"178";"date_ingestion";"2025-10-17 15:14:35"
"179";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13724-INFO-EMP-LINKEDIN-FR-1573136793.html"
"179";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13724-INFO-EMP-LINKEDIN-FR-1573136793.html"
"179";"date_ingestion";"2025-10-17 15:14:35"
"180";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13725-INFO-EMP-LINKEDIN-FR-1602840347.html"
"180";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13725-INFO-EMP-LINKEDIN-FR-1602840347.html"
"180";"date_ingestion";"2025-10-17 15:14:35"
"181";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13726-INFO-EMP-LINKEDIN-FR-1610898392.html"
"181";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13726-INFO-EMP-LINKEDIN-FR-1610898392.html"
"181";"date_ingestion";"2025-10-17 15:14:35"
"182";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13727-INFO-EMP-LINKEDIN-FR-1607894233.html"
"182";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13727-INFO-EMP-LINKEDIN-FR-1607894233.html"
"182";"date_ingestion";"2025-10-17 15:14:35"
"183";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13728-INFO-EMP-LINKEDIN-FR-1637398350.html"
"183";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13728-INFO-EMP-LINKEDIN-FR-1637398350.html"
"183";"date_ingestion";"2025-10-17 15:14:35"
"184";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13729-INFO-EMP-LINKEDIN-FR-1451239102.html"
"184";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13729-INFO-EMP-LINKEDIN-FR-1451239102.html"
"184";"date_ingestion";"2025-10-17 15:14:35"
"185";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13730-INFO-EMP-LINKEDIN-FR-1635559697.html"
"185";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13730-INFO-EMP-LINKEDIN-FR-1635559697.html"
"185";"date_ingestion";"2025-10-17 15:14:35"
"186";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13731-INFO-EMP-LINKEDIN-FR-1602844051.html"
"186";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13731-INFO-EMP-LINKEDIN-FR-1602844051.html"
"186";"date_ingestion";"2025-10-17 15:14:35"
"187";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13732-INFO-EMP-LINKEDIN-FR-1644730945.html"
"187";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13732-INFO-EMP-LINKEDIN-FR-1644730945.html"
"187";"date_ingestion";"2025-10-17 15:14:35"
"188";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13733-INFO-EMP-LINKEDIN-FR-1627370281.html"
"188";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13733-INFO-EMP-LINKEDIN-FR-1627370281.html"
"188";"date_ingestion";"2025-10-17 15:14:35"
"189";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13734-INFO-EMP-LINKEDIN-FR-1625731515.html"
"189";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13734-INFO-EMP-LINKEDIN-FR-1625731515.html"
"189";"date_ingestion";"2025-10-17 15:14:35"
"190";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13735-INFO-EMP-LINKEDIN-FR-1619981567.html"
"190";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13735-INFO-EMP-LINKEDIN-FR-1619981567.html"
"190";"date_ingestion";"2025-10-17 15:14:35"
"191";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13736-INFO-EMP-LINKEDIN-FR-1559612050.html"
"191";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13736-INFO-EMP-LINKEDIN-FR-1559612050.html"
"191";"date_ingestion";"2025-10-17 15:14:35"
"192";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13737-INFO-EMP-LINKEDIN-FR-1569461835.html"
"192";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13737-INFO-EMP-LINKEDIN-FR-1569461835.html"
"192";"date_ingestion";"2025-10-17 15:14:35"
"193";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13738-INFO-EMP-LINKEDIN-FR-1609503176.html"
"193";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13738-INFO-EMP-LINKEDIN-FR-1609503176.html"
"193";"date_ingestion";"2025-10-17 15:14:35"
"194";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13739-INFO-EMP-LINKEDIN-FR-1596039881.html"
"194";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13739-INFO-EMP-LINKEDIN-FR-1596039881.html"
"194";"date_ingestion";"2025-10-17 15:14:35"
"195";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13740-INFO-EMP-LINKEDIN-FR-1442551628.html"
"195";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13740-INFO-EMP-LINKEDIN-FR-1442551628.html"
"195";"date_ingestion";"2025-10-17 15:14:35"
"196";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13741-INFO-EMP-LINKEDIN-FR-1464692595.html"
"196";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13741-INFO-EMP-LINKEDIN-FR-1464692595.html"
"196";"date_ingestion";"2025-10-17 15:14:35"
"197";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13742-INFO-EMP-LINKEDIN-FR-1602836742.html"
"197";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13742-INFO-EMP-LINKEDIN-FR-1602836742.html"
"197";"date_ingestion";"2025-10-17 15:14:35"
"198";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13743-INFO-EMP-LINKEDIN-FR-1644551818.html"
"198";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13743-INFO-EMP-LINKEDIN-FR-1644551818.html"
"198";"date_ingestion";"2025-10-17 15:14:35"
"199";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13744-INFO-EMP-LINKEDIN-FR-1604783346.html"
"199";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13744-INFO-EMP-LINKEDIN-FR-1604783346.html"
"199";"date_ingestion";"2025-10-17 15:14:35"
"200";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13745-INFO-EMP-LINKEDIN-FR-1602072235.html"
"200";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13745-INFO-EMP-LINKEDIN-FR-1602072235.html"
"200";"date_ingestion";"2025-10-17 15:14:35"
"201";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13746-INFO-EMP-LINKEDIN-FR-1596475157.html"
"201";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13746-INFO-EMP-LINKEDIN-FR-1596475157.html"
"201";"date_ingestion";"2025-10-17 15:14:35"
"202";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13747-INFO-EMP-LINKEDIN-FR-1555920154.html"
"202";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13747-INFO-EMP-LINKEDIN-FR-1555920154.html"
"202";"date_ingestion";"2025-10-17 15:14:35"
"203";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13748-INFO-EMP-LINKEDIN-FR-1647569045.html"
"203";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13748-INFO-EMP-LINKEDIN-FR-1647569045.html"
"203";"date_ingestion";"2025-10-17 15:14:35"
"204";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13749-INFO-EMP-LINKEDIN-FR-1616553459.html"
"204";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13749-INFO-EMP-LINKEDIN-FR-1616553459.html"
"204";"date_ingestion";"2025-10-17 15:14:35"
"205";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13750-INFO-EMP-LINKEDIN-FR-1607857216.html"
"205";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13750-INFO-EMP-LINKEDIN-FR-1607857216.html"
"205";"date_ingestion";"2025-10-17 15:14:35"
"206";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13751-INFO-EMP-LINKEDIN-FR-1609505290.html"
"206";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13751-INFO-EMP-LINKEDIN-FR-1609505290.html"
"206";"date_ingestion";"2025-10-17 15:14:35"
"207";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13752-INFO-EMP-LINKEDIN-FR-1640458611.html"
"207";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13752-INFO-EMP-LINKEDIN-FR-1640458611.html"
"207";"date_ingestion";"2025-10-17 15:14:35"
"208";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13753-INFO-EMP-LINKEDIN-FR-1640316475.html"
"208";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13753-INFO-EMP-LINKEDIN-FR-1640316475.html"
"208";"date_ingestion";"2025-10-17 15:14:35"
"209";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13754-INFO-EMP-LINKEDIN-FR-1632460128.html"
"209";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13754-INFO-EMP-LINKEDIN-FR-1632460128.html"
"209";"date_ingestion";"2025-10-17 15:14:35"
"210";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13755-INFO-EMP-LINKEDIN-FR-1643560284.html"
"210";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13755-INFO-EMP-LINKEDIN-FR-1643560284.html"
"210";"date_ingestion";"2025-10-17 15:14:35"
"211";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13756-INFO-EMP-LINKEDIN-FR-1602637167.html"
"211";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13756-INFO-EMP-LINKEDIN-FR-1602637167.html"
"211";"date_ingestion";"2025-10-17 15:14:35"
"212";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13757-INFO-EMP-LINKEDIN-FR-1601610594.html"
"212";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13757-INFO-EMP-LINKEDIN-FR-1601610594.html"
"212";"date_ingestion";"2025-10-17 15:14:35"
"213";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13758-INFO-EMP-LINKEDIN-FR-1633314397.html"
"213";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13758-INFO-EMP-LINKEDIN-FR-1633314397.html"
"213";"date_ingestion";"2025-10-17 15:14:35"
"214";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13759-INFO-EMP-LINKEDIN-FR-1481280755.html"
"214";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13759-INFO-EMP-LINKEDIN-FR-1481280755.html"
"214";"date_ingestion";"2025-10-17 15:14:35"
"215";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13760-INFO-EMP-LINKEDIN-FR-1645146997.html"
"215";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13760-INFO-EMP-LINKEDIN-FR-1645146997.html"
"215";"date_ingestion";"2025-10-17 15:14:35"
"216";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13761-INFO-EMP-LINKEDIN-FR-1599269631.html"
"216";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13761-INFO-EMP-LINKEDIN-FR-1599269631.html"
"216";"date_ingestion";"2025-10-17 15:14:35"
"217";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13762-INFO-EMP-LINKEDIN-FR-1646215303.html"
"217";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13762-INFO-EMP-LINKEDIN-FR-1646215303.html"
"217";"date_ingestion";"2025-10-17 15:14:35"
"218";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13763-INFO-EMP-LINKEDIN-FR-1638827538.html"
"218";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13763-INFO-EMP-LINKEDIN-FR-1638827538.html"
"218";"date_ingestion";"2025-10-17 15:14:35"
"219";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13764-INFO-EMP-LINKEDIN-FR-1640496251.html"
"219";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13764-INFO-EMP-LINKEDIN-FR-1640496251.html"
"219";"date_ingestion";"2025-10-17 15:14:35"
"220";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13765-INFO-EMP-LINKEDIN-FR-1490382724.html"
"220";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13765-INFO-EMP-LINKEDIN-FR-1490382724.html"
"220";"date_ingestion";"2025-10-17 15:14:35"
"221";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13766-INFO-EMP-LINKEDIN-FR-1640390734.html"
"221";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13766-INFO-EMP-LINKEDIN-FR-1640390734.html"
"221";"date_ingestion";"2025-10-17 15:14:35"
"222";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13767-INFO-EMP-LINKEDIN-FR-1644723772.html"
"222";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13767-INFO-EMP-LINKEDIN-FR-1644723772.html"
"222";"date_ingestion";"2025-10-17 15:14:35"
"223";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13768-INFO-EMP-LINKEDIN-FR-1640419997.html"
"223";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13768-INFO-EMP-LINKEDIN-FR-1640419997.html"
"223";"date_ingestion";"2025-10-17 15:14:35"
"224";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13769-INFO-EMP-LINKEDIN-FR-1643470843.html"
"224";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13769-INFO-EMP-LINKEDIN-FR-1643470843.html"
"224";"date_ingestion";"2025-10-17 15:14:35"
"225";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13770-INFO-EMP-LINKEDIN-FR-1610806678.html"
"225";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13770-INFO-EMP-LINKEDIN-FR-1610806678.html"
"225";"date_ingestion";"2025-10-17 15:14:35"
"226";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13771-INFO-EMP-LINKEDIN-FR-1638315919.html"
"226";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13771-INFO-EMP-LINKEDIN-FR-1638315919.html"
